shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
shape-SH2, 43.6265, 7.05287, 69, 
shape-SH2, 43.626400000000004, 7.0526800000000005, 70, 
shape-SH2, 43.626450000000006, 7.052630000000001, 71, 
shape-SH2, 43.62646, 7.052600000000001, 72, 
shape-SH2, 43.626470000000005, 7.052530000000001, 73, 
shape-SH2, 43.62642, 7.05243, 74, 
shape-SH2, 43.62626, 7.052200000000001, 75, 
shape-SH2, 43.62615, 7.051990000000001, 76, 
shape-SH2, 43.626070000000006, 7.051760000000001, 77, 
shape-SH2, 43.625980000000006, 7.051400000000001, 78, 
shape-SH2, 43.625980000000006, 7.05135, 79, 
shape-SH2, 43.626000000000005, 7.0513200000000005, 80, 
shape-SH2, 43.62608, 7.051260000000001, 81, 
shape-SH2, 43.62613, 7.051150000000001, 82, 
shape-SH2, 43.62599, 7.050660000000001, 83, 
shape-SH2, 43.6259, 7.05046, 84, 
shape-SH2, 43.625780000000006, 7.050280000000001, 85, 
shape-SH2, 43.62558000000001, 7.0500300000000005, 86, 
shape-SH2, 43.625440000000005, 7.04989, 87, 
shape-SH2, 43.6255, 7.049650000000001, 88, 
shape-SH2, 43.62552, 7.049600000000001, 89, 
shape-SH2, 43.62557, 7.049510000000001, 90, 
shape-SH2, 43.62559, 7.049430000000001, 91, 
shape-SH2, 43.62558000000001, 7.049320000000001, 92, 
shape-SH2, 43.62554, 7.04917, 93, 
shape-SH2, 43.6255, 7.04898, 94, 
shape-SH2, 43.62547000000001, 7.04891, 95, 
shape-SH2, 43.625400000000006, 7.048850000000001, 96, 
shape-SH2, 43.625310000000006, 7.04877, 97, 
shape-SH2, 43.62529000000001, 7.048690000000001, 98, 
shape-SH2, 43.62529000000001, 7.04865, 99, 
shape-SH2, 43.625330000000005, 7.048570000000001, 100, 
shape-SH2, 43.625350000000005, 7.048520000000001, 101, 
shape-SH2, 43.625330000000005, 7.048570000000001, 102, 
shape-SH2, 43.62529000000001, 7.04865, 103, 
shape-SH2, 43.625310000000006, 7.04877, 104, 
shape-SH2, 43.62547000000001, 7.04891, 105, 
shape-SH2, 43.6255, 7.04898, 106, 
shape-SH2, 43.62552, 7.0491, 107, 
shape-SH2, 43.62558000000001, 7.049320000000001, 108, 
shape-SH2, 43.62559, 7.049430000000001, 109, 
shape-SH2, 43.62557, 7.049510000000001, 110, 
shape-SH2, 43.6255, 7.049650000000001, 111, 
shape-SH2, 43.625440000000005, 7.04989, 112, 
shape-SH2, 43.625330000000005, 7.0498, 113, 
shape-SH2, 43.625020000000006, 7.049650000000001, 114, 
shape-SH2, 43.62482000000001, 7.04959, 115, 
shape-SH2, 43.624680000000005, 7.049570000000001, 116, 
shape-SH2, 43.62449, 7.049580000000001, 117, 
shape-SH2, 43.62424, 7.04961, 118, 
shape-SH2, 43.624, 7.049670000000001, 119, 
shape-SH2, 43.624, 7.049650000000001, 120, 
shape-SH2, 43.623990000000006, 7.04959, 121, 
shape-SH2, 43.623960000000004, 7.049550000000001, 122, 
shape-SH2, 43.623940000000005, 7.049530000000001, 123, 
shape-SH2, 43.62388000000001, 7.049510000000001, 124, 
shape-SH2, 43.62379000000001, 7.049360000000001, 125, 
shape-SH2, 43.62375, 7.04926, 126, 
shape-SH2, 43.623720000000006, 7.0490200000000005, 127, 
shape-SH2, 43.62368, 7.0487400000000004, 128, 
shape-SH2, 43.62369, 7.04856, 129, 
shape-SH2, 43.62375, 7.0483, 130, 
shape-SH2, 43.62391, 7.04778, 131, 
shape-SH2, 43.62397000000001, 7.047510000000001, 132, 
shape-SH2, 43.62398, 7.047300000000001, 133, 
shape-SH2, 43.62397000000001, 7.047040000000001, 134, 
shape-SH2, 43.623920000000005, 7.046760000000001, 135, 
